text,location,interest
The most idiotic one is Technology Park Malaysia. Why can't the last train station be at TPM?  My colleague actually got badly slashed in a robbery while walking from the train station to TPM.   But who can tell Mahathir or his cronies they were idiots? ISA tau.,Pahang,technology
"@dreamlens USB-C would be the biggest highlight but as usual there will be upgrades to screen, processor, battery life, and especially software",Pahang,technology
"@MindgraspAI How is this ever made possible, coding wise??",Pahang,technology
Mixels human is lewt. . . [Before in 2018-After in 2023] . . #illustration #ibisPaintX #Digital #digitalart #art #drawing #Fanart #mixels #jinky #mixelsfanart #lewt #sketch #sketchbook https://t.co/JRrjw9GGVK,Pahang,technology
"I'm an extrovert now ?????   It's a fun, quick test. Try it, let's have fun together.  Digital Personality Test https://t.co/3LDS1ub0Ge https://t.co/7L4s1q7Jh7",Pahang,technology
"8/8:With collaborations like the one with BAPE, offering sneakers with digital twins, Adidas is setting a precedent. How do you see major brands shaping the future of NFTs and digital art? Share your thoughts! #NFTDiscussion",Pahang,technology
"5/8:Stacey King, from Adidas /// Studio, highlights this as a pivotal moment in their Web3 journey. After successful NFT launches in Berlin and NYC, this new initiative strengthens their commitment to the digital art community. #AdidasWeb3",Pahang,technology
"4/8:The core mission? Elevate digital creatives. Adidas isn't just stopping at digital. They're bridging the gap between the virtual and physical, offering artists collaboration opportunities on tangible items. #DigitalMeetsPhysical",Pahang,technology
"3/8:MonkeeMoto, hailing from Tokyo, blends game development with digital design. Meanwhile, Kandil, with past collaborations with luxury brands like Gucci and Chanel, brings a fusion of photography, typography, and digital art. #ArtistsToWatch",Pahang,technology
"2/8:Launching during Korea Blockchain Week, Adidas introduces Residency by Adidas. This digital artist residency programme spotlights global talents, starting with MonkeeMoto and Adra Kandil (Dear Nostalgia). #DigitalResidency",Pahang,technology
1/8:?? Adidas Dives into Web3: The sportswear titan is reshaping the digital art frontier. Here's a look into their groundbreaking NFT initiative. #AdidasNFT #Web3Art https://t.co/DZZapljFQy,Pahang,technology
1?? Product Quality: Does $PLTR offer a high-quality product addressing complex digital and AI use cases?   ??Answer: Absolutely. There's substantial evidence out there.,Pahang,technology
"Fully Funded PhD &amp  PostDoc Positions available  #NCBLab and Glenrose Rehab Hospitals Imagination Centre in BCI and autonomous assistive technology  at the University of Alberta, Canada ???? https://t.co/7KfnLSFKkl  *Application Deadline: 30 September, 2023. https://t.co/8FWPYbU4qr",Pahang,technology
"PM is launching the New Industrial Master Plan 2030 in half an hour or so, focusing on five key sectors  aerospace, chemical/petrochemical, digital economy, pharmaceuticals, and electrical &amp  electronics, with an emphasis on medical devices.",Pahang,technology
"Communications &amp  digital minister YB @fahmi_fadzil has called for a meeting between the National Film Development Corporation (FINAS), MyCreative Ventures &amp  the Social Security Organisation (@PERKESOofficial) to discuss social security for those working in the creative industry. https://t.co/UHj4tzrsPN""",Pahang,technology
I'd die on this hill that Ticketmaster (US especially) purposely designed to make ways for scalping to be profitable. Hell naw with 2023 technology the web is that bad.,Pahang,technology
?????????????? ?????? (??????) with PCM5 ???????????????? ?????????? ???????????? ?????????? ?????????????? (?????? ???????? ???????? ????????????) &amp  ???? ???????????????????? ?????? ???????????? ?????????????? ???? ?????????? #BMCM #BMCMmotorsport #BMWcodingMY #BMW #Mercedes https://t.co/uFFZS5GGT8,Pahang,technology
The capacity to learn is a gift  the ability to learn is a skill  the willingness to learn is a choice. Make the right choice. . #amzitsolutions #motivation #learn #knowledge #webdev #webdesign #website #online #digital  --- Learn Web Coding: https://t.co/TFQ9a89bqS https://t.co/EvIDwPQ6R1,Pahang,technology
Save the date for THE @ISE_Expo in London happening on September 26th.  Do not miss the opportunity to hear @Fortinet�s Daniel Kendall talk on �The Journey to #SASE�.   Register for free here: https://t.co/Z3Rb9ATEfs  #Fortinet #ICE2023 #cybersecurity https://t.co/XyaUpypwaY,Pahang,technology
[LIBRARY NOTICE] Enter ACM Digital Library Online Quiz 2023 before 16 September 2023!  https://t.co/aQIp91UtlT https://t.co/PGwc2YCmUE,Pahang,technology
[LIBRARY NOTICE] Enter ACM Digital Library Online Quiz 2023 before 16 September 2023!  Click here: https://t.co/C2xYZQn6eB  #UMLib https://t.co/oADNt9UUu8,Pahang,technology
Check out my NEW digital product: https://t.co/6i41Qj63Ol https://t.co/ipZHVZtSSQ,Pahang,technology
"Western Norway University of Applied Sciences has a vacancy for a Ph.D.-scholarship in Marine Technology. The position is part of the research project HYDROMORE"", financed by the Research Council of Norway, with research partners at The University of Manchester (UK),""",Pahang,technology
"skills (e.g., through a programming portfolio), as well as mathematical proficiency (e.g., through course work). Excellent communication in English, both verbally and written, is a requirement. The work of a PhD student is driven by curiosity, passion for innovation and",Pahang,technology
"essentially corresponding knowledge in another way. A candidate for this position is expected to have completed courses in computer science and mathematics with excellent grades. In addition to course transcripts, the candidate should be able to demonstrate software development",Pahang,technology
PhD student will be to conduct world-class research in cybersecurity as part of the project �Protocol security verification using dynamic key structures� funded by the ELLIIT strategic research initiative and carried out in collaboration with Lund University.,Pahang,technology
"PhD Position in Computer Science, Linkoping University, Sweden ????https://t.co/GKgeI5UuaT  *Application Deadline: 26 September, 2033.   Field: Computational Sciences, Informatics, Information Science, Programming Languages, Software Engineering",Pahang,technology
Functional programming zealots - I present to you�Your JeSUS ??,Pahang,technology
5 Fruits That Are Good for Your Hair: https://t.co/6uFD4rXhqn  #HairHealth,Pahang,technology
Yes tesla probably is a Tech Stock Not a car stock Technology advance company #Tesla,Pahang,technology
Took a digital personality test and kinda agree with the result ??  Cuba korang pula ambil: https://t.co/tfgqx9yAq6� https://t.co/rDEV5acmOH,Pahang,technology
2. Blockchain Software Developers:  Development of smart contracts Development of interactive front-end designs for Dapps Backend development pertaining to blockchain Supervision of the entire stack running their Dapps  #blockchain #dapps #smartcontracts #invogames,Pahang,technology
"We are participating in Thai Water Expo 2023 at the QSNCC from 30 August to 1 September 2023.  ??Visit us to get more interesting information about PVC-O pipes and fittings??made with state-of-the-art hot air based technology.  We are at Q61, Hall 3 ??. https://t.co/ksDNtaNfTv https://t.co/Xvsm3ZC67s",Pahang,technology
Type of Blockchain Developers:  1. Core Blockchain Developers 2. Blockchain Software Developers  #blockchain #blockchaincommunity #invogames #crypto,Pahang,technology
"In her upcoming discussion in Niaga Spotlight on Astro AWANI tomorrow morning at 10:00 AM, let's join Noor Amy to explore the current standing of Malaysian women in the digital sector, strategies to tap into the projected MYR$300 billion growth, (cont.)",Pahang,technology
"Noor Amy Ismail, COO of MAVCAP is set to discuss the untapped potential of women-led digital businesses in the rapidly growing digital economy. https://t.co/eTvmXAaXLI",Pahang,technology
"?? Say goodbye to traditional finance and hello to financial freedom! ??  ??Discover the power of blockchain technology with #METAM  ??securely, transparently, and without intermediaries.   ??https://t.co/Ke8s3IwInC https://t.co/g8kSm63gT6",Pahang,technology
The Tribunal has ordered to attach the property of journalist Ilyas Hossain in a case filed under the Digital Security Act on charges of providing false and untrue information in the Chittagong Mityu murder case.,Pahang,technology
"HeartX, a Web3 art NFT marketplace and community, is excited to announce the Open Beta launch of its app product. This marks a significant milestone in the development of the platform, bringing the power of blockchain technology and a vibrant art community together. #FRAME #NFT https://t.co/Z8eszGWLBq",Pahang,technology
*This is choice coming from Rachael Maddow - Obama constructing a legal system outside of the Constitution:   https://t.co/6Crjo6mkqf   *How America Stole All Of Nazi Germany�s Technology After WWII:   https://t.co/OUYRAh5c35,Pahang,technology
"Dr. Bryan Ardis: They're already injecting mRNA technology into vegetables ... And in China, they're already mRNA injecting cattle � for our beef supply.""  *Discovered in the late 1970s, the pioneering drug Ivermectin has had an immeasurably beneficial impact in improving the...""",Pahang,technology
"#VaccineWarning  Covid/ Ebola/ Swine Flu/ Polio/ Small Pox/ BSE/ Zika/ Sars/ Monkey Pox/ AIDs/ Vax/ H1N1/ Graphene Oxide/ Chemtrail/ Fluoride, Processed Foods, Human Clones Hoax:  *100 Million Animals Have Been Injected With mRNA Technology, and Hardly Anyone Knows About it.",Pahang,technology
"Have had a fantastic few days in Kuala Lumpur, presenting at the @theafcdotcom Football Technology Conference to 37 of their member associations on behalf of @deltatre and Sportec Solutions. Huge thanks to the team for inviting us https://t.co/GSWXqAtb8m",Pahang,technology
"? available   canvas + box, acrylic frame, metal charm, digital goods  ? taken   badge set  ? set prices ? ? full set (RM360) ? acrylic photo frame set (RM219) ? badge set of 2/digital goods (RM57)  prices stated excl ???? domestic shipping (will be divided among joiners)",Pahang,technology
"registered global asset redemption program.  *The Global Currency Reset appeared to be announced on Tues 22 Aug. 2023 when the BRICS Summit launched BRICS Pay, a decentralized multicurrency digital international payments system  https://t.co/RMmI2y75fL   Credit: @RestoredRepublic",Pahang,technology
"BRICS bank and QFS have been fully trading in gold-backed digital currency for 8-9 months.�  *Wolverine claimed that on Fri. 18 Aug. Wells Fargo Bank received the cash release codes and the global launch of the funds took place across the Planet, marking the beginning of the...",Pahang,technology
This CSS website is unbelievable?? Save this for later!   #css #csstricks #csstips #csslayout #javascript #programming #programmer #coding #developer #softwaredeveloper #webdeveloper #webdev #codinglife #learningtocode  #fyp https://t.co/i074KzmbNn,Pahang,technology
5G Rahmah package: Here's what the five participating telcos have on offer - https://t.co/RBX3YmcYvu With the launch of the 5G Rahmah package on Tuesday (Aug 29) by Communications and Digital Minister https://t.co/wsZYIrjg5h,Pahang,technology
@Keep_Wallet Thrilled about #KeepWallet's launch! The era of digital asset management just got a futuristic upgrade. ????,Pahang,technology
"Learn how software-defined storage can provide IT teams with flexibility, scalability, and cost savings: https://t.co/tpnwz9yxZ0�#NutanixForecast https://t.co/Ig66J2yqPg",Pahang,technology
"Scaling up digital system is hard, and expensive.",Pahang,technology
"Unlock a world of knowledge with our exclusive collection of E-books and Digital Products. Click now to explore the endless possibilities! #ebooks #digitalproducts #knowledgeispower"" https://t.co/x9eFKzGH3D""",Pahang,technology
"T�rkiye launches first domestically developed probe rocket, developed by the pioneering defense and technology contractor, Roketsan. https://t.co/E5UNNMKRAC https://t.co/CrxvwezKaj",Pahang,technology
"More than 100,000 people attended the National Day celebration at Dataran Putrajaya here today, the first organised by the unity government, said Communications and Digital Minister Fahmi Fadzil.   https://t.co/ScWXwPcoTM",Pahang,technology
Sizaf Infocomm wishes you HAPPY INDEPENDENCE DAY!!! #sizaf #Malaysia   #IndependenceDay   #telecom  #technology  #TwitterX  #festival https://t.co/iR3vmG0SpR,Pahang,technology
Dive into the World of Mac Software Updates! Discover the Must-Know Types in Our Essential Guide.   #MacSoftwareUpdates #BeginnersGuide #TechTips #MacPerformance #StayUpdated #TechEnthusiasts #YPMac #YPMacTech   https://t.co/pJ6WvUHQhx,Pahang,technology
New E-books and Digital Product selling websites at here now!!! Click here to see it https://t.co/GU6aTkNdJu,Pahang,technology
Wishing a Happy Independence Day to our Kyrgyz Community! https://t.co/XeaxxdqZLp,Pahang,technology
Kick off day of the Sarawak Game Jam at Sarawak Digital Village ?? This place is so cool. West Malaysia when ?? https://t.co/VGjNVxT3W8,Pahang,technology
"Celebration of the strength we draw from our shared history and the unity that defines us.   Selamat Hari Merdeka Ke-66 to all Malaysians  From your Malaysian-born computer &amp  technology provider, @emarqueco   #Merdeka #Malaysia #Negaraku #HariKebangsaan #Malaysian https://t.co/8j0qNTuWJX",Pahang,technology
#Ticket2U x Aco Media - #????ASMeiR 2023 ??????????? ?? Professional Online Ticketing ?? Professional Onsite Check-In ?? Malaysia Largest Concert Ticketing Provider ?? Pioneering in Event Technology https://t.co/zfbO7KJDQL,Pahang,technology
"@AiemenRazieq @cphing257 The reason for this change of heart is predominantly over the advancement in Small Modular Reactor technology, which appears to answer a lot of the concerns people have with nuclear power. Interesting thing to read up on.",Pahang,technology
"While waiting for him to check with the airlines, we took a picture with this signpost to show you the 2 main languages spoken here in Mauritania (Arabic and French). Luckily, with modern technology (Google Translator), our communication with the locals is bearable. https://t.co/0y3opRL0cT",Pahang,technology
NEW Digital Art at Pinterest. Click here to see it. https://t.co/7T0u7RnFVO,Pahang,technology
FREE Digital Art GIVE AWAY!!!! Click here to see it more!! https://t.co/6wQW5Bvb2Y https://t.co/pY7WI92ySy,Pahang,technology
A heartfelt �Thank You� to our Technology Partner Spring Lab Distribution for their support towards MIHAS 2023!  Your unwavering support has been the driving force behind taking halal businesses to a new level of success.  #ThinkHalalThinkMIHAS #MATRADE #MIHAS2023 #MIHAS https://t.co/BYcvH0gbhT,Pahang,technology
@h4n1my @MUHAMMADAIDI1 @HezeriSamsuri Few years back RM5. Now RM7. RM10 - digital &amp  physical subscription rasanya.,Pahang,technology
"Delighted to present at an international conference, �Modern Educational Technology and Social Sciences�. The best part of the conference is to meet with intellectuals of different places and different countries and to share some insights with them ! https://t.co/GsMfKL2MIM",Pahang,technology
"Shariah-Compliant Digital Money The currency of the HAQQ ecosystem. Serves The Muslim Community. Promotes Islamic values. @islIslamic_Coin This is not only good news for Muslims in the world, but for anyone who needs financial solutions https://t.co/MEIV7IQ0HP",Pahang,technology
Different colour for Devil Demon about background plaecs. . . [In 2022-2023 Page 5/5 the place room] . . . . #illustration #ibisPaintX #art #digitalart #digital #Original #originalart #darkdeception #Artists #drawing #draw https://t.co/uwOSO0iqHd,Pahang,technology
"Terry said both countries have much to learn from each other about technology, science and artificial intelligence (AI).  https://t.co/k0VUOfp4TR",Pahang,technology
Malaysia is not only where our HQ is  it's the heart of our technology's journey. Selamat Hari Kemerdekaan ????   Learn more about how we can collaborate: https://t.co/wIUlUn2U1x https://t.co/YyU9QPfalT,Pahang,technology
"Celebrating unity in diversity as we mark another year of progress and harmony. Selamat Hari Merdeka ke-66, Malaysia?? #MalaysiaMADANI https://t.co/aEXZD27GPE",Pahang,technology
"According to the CEO, rushing into it without careful preparation could disrupt the smooth use of the technology involved. https://t.co/1blBaZJEX3",Pahang,technology
Celebrating 66 years of progress and connection with Malaysia! IX Telecom wishes you a Happy Merdeka Day filled with unity and digital empowerment. Here's to the endless possibilities that its future holds!  #IXTelecom #Merdeka66 #MalaysiaMadani https://t.co/LPyIUkDyRk,Pahang,technology
To all Malaysians: Happy 66th Independence Day! Let's preserve our harmony within a multi-cultural community. . #amzitsolutions #merdeka #malaysia #66th #webdev #webdesign #website #online #digital  --- https://t.co/n4jBVtwvVW https://t.co/NFUVM0acRu,Pahang,technology
China's efforts to dominate global education expand:  China and ASEAN countries form new alliance to boost BRI: 60 international institutions to cooperate in digital education https://t.co/JphgnSvlHT &amp  https://t.co/6bXM4PnAIq https://t.co/sqSVdcx99i,Pahang,technology
"An enjoyable couple of days in KL for the inaugural AFC Football Technology Conference. Great panel discussions, and good fun reliving former glories in the VAR demo, but no comeback on the cards � yet ??   @theafcdotcom https://t.co/FRImNjJ61m",Pahang,technology
"You can now mint NFTs on the #Zora  Network via the DappGate platform! And thanks to #LayerZero technology, seamlessly transfer your NFTs between #Base #Polygon  #Optimism and #Arbitrum Layer2 networks??   Plus, with our Gas Refuel feature, you can send Eth to Zora with ease. ?? https://t.co/sT6cEDIyje",Pahang,technology
Selamat Hari Merdeka!  All Malaysians have a happy Independence Day. We are delighted to share our 66th anniversary with you. Best wishes and have a wonderful celebration.  #CYDES2023 #NACSA #MITEC #MCSS #NSC #ASEAN #MalaysiaMadani #KeselamatanSiber #CyberSecurity #CyberDefense https://t.co/DIOwyssvx2,Pahang,technology
Baffled that the driver didn't seem to have the intention to slow down.  Absolutely appalled that people are happy this happened. People are f-ed up.,Pahang,technology
"Nigeria's Minister of Communications and Digital Economy, @bosuntijani  Dr. Bosun Tijani, announced a $500 million loan acquisition by the government to support innovation and entrepreneurship in the country's digital sector.  https://t.co/EPQhkqxX0q",Pahang,technology
"Faculty of Graduate Studies.   Preferred:  Experience with bioinformatics software Experience with statistical analysis Familiarity with Linux and high-performance computing  Interested candidates should send a cover letter, CV, and contact details of two references to Rob Beiko",Pahang,technology
"Selected candidates will join an interdisciplinary team that carries out hmm:microbial genomics, machine learning, and algorithms.  Qualifications: Required:  A Bachelors or Masters degree in a relevant discipline, with research experience Some coding experience, ideally",Pahang,technology
Tools used: - Blender 3D software - MMD Tools for Blender - MMD UuuNyaa Tools for Blender - BlenderKit - Dova Syndrom bgm - assets from tutorials,Pahang,technology
"Getting the right mix of great art, animation, technology and design makes us the best place to play and work.   This is PlayStation Studios Malaysia - We are creating the best �Rojak� in the World.",Pahang,technology
"? available   -  ? taken   acrylic frame, metal charm, digital goods, badge set, canvas + box  ? set prices ? ? full set (RM360) ? acrylic photo frame set (RM219) ? badge set of 2/digital goods (RM57)  prices stated excl ???? domestic shipping (will be divided among joiners)",Pahang,technology
? split - price ?  canvas art + exclusive box  27.3cm � 19cm (RM80) acrylic frame w bromide  17cm � 13cm (RM155) metal charm  40mm (RM40) badge set  56mm &amp  75mm (RM45) digital goods  vp + wallpaper (RM40)  split availability + set prices .. ??,Pahang,technology
2) Smart Non-stick Air Fryer Toaster Oven 4.5L Knob Timing 1200W Digital Airfryer Oil Automatic Electric Air Fryer Cooker  RM83.90  Beli sini ????https://t.co/SD3D2KweCS,Pahang,technology
"Google Pixel 8 Pro ? 6.7, 120Hz, 3120x1440, LTPO OLED ? Octa-core, Google Tensor G3 ? 12GB RAM, 128/256/512GB ROM ? Android 14 ? 50MP(wide), 64MP(UW), 48MP(telephoto) ? 4950mAh(27W wired+ 23W wireless) ? IR thermometer sensor ? October, 2023  #technology #Pixel8Pro https://t.co/SicCN002O8""",Pahang,technology
"Malaysia-Australia discuss digital economy, creative industry cooperation https://t.co/oOyvn1x6bk",Pahang,technology
"a digital dollar internationally that is pegged to the value of Gold.�  10 - Purchasing power of the dollar explodes, economy recovers sharply, on the road to American Prosperity.  Credit: @RestoredRepublic",Pahang,technology
"?? Details ?? 8 September 2023 (Friday) ? 10.00 am - 11.15 am ?? RekaScape, Cyberjaya  Discover how investment in education, training, and upskilling is fueling the development of a diverse and dynamic talent pool equipped to thrive in the digital age.  ?Secure your spot now!",Pahang,technology
"Join us as we engage speakers from @LeaveaNest, @mmumalaysia and @mymdec to gain valuable insights into the strategies, initiatives, and partnerships fostering the growth of Malaysia's digital ecosystem.",Pahang,technology
"As Malaysia positions itself at the forefront of the digital revolution, this forum brings together visionaries, industry experts, and thought leaders to dive into the pivotal role of talent development in shaping the country's digital landscape.  @Twt_Cyberjaya @Sepang_tizen https://t.co/g1u9e9USFt",Pahang,technology
@shyakuro14 @GardaAramis The Poles takes the K2 because  Hyundai Rotem offers technology transfer and local production that's why... The Abrams are stop gap measures to fill in the blanks left by Twardy.. And the same can be said for our situation which it is a stop gap measure..,Pahang,technology
sebab ni la saya tak jadi lecturer. idk how to teach. I cannot speak properly??  so macam mana nak colour a digital art? https://t.co/OYqLcV5Zqx,Pahang,technology
"As we celebrate 66 years of freedom, let's remember the strength of unity that has brought us this far. Awantec extends heartfelt wishes for a harmonious and prosperous Malaysia. Selamat Menyambut Hari Kebangsaan! ???? #Merdeka #Malaysia #Unity #Harmony #Prosperity #Awantec https://t.co/lE2Tpheeqe",Pahang,technology
"Happy 66th Independence Day, Malaysia!  As we celebrate this remarkable milestone, we also reflect on the strides our nation has taken in the field of technology.   Here's to the spirit of independence, innovation, and academic excellence! https://t.co/TTwyLZOzrm",Pahang,technology
The new pile cap cutter technology is a game-changer. Say goodbye to time-consuming and labor-intensive methods. This cutting-edge tool slices through pile caps like a hot knife through butter.  #ConstructionInnovation #PileCapCutter #EfficiencyUnleashed https://t.co/9ggMUtytTN,Pahang,technology
"announced on Tues. 22 Aug. 2023 when the BRICS Summit launched BRICS Pay, a decentralized multicurrency digital international payments system.   https://t.co/RMmI2y75fL   *BRICS-Pay has just been announced for merchants and end customers worldwide! So far, it still looks like...",Pahang,technology
"exchange locations starting Wednesday and forth going.  *Charlie Ward: �Months ago everything was completed for the Global Currency Reset, it just hasn�t been announced. The BRICS nations, BRICS bank and QFS have been fully trading in gold-backed digital currency for 8-9 months.�",Pahang,technology
Only #Malaysians can understand.  #MalaysiaFood #Mamak #Merdeka #MalaysiaMadani https://t.co/aQ2x22mlum,Pahang,technology
Technology ok.  Aerotrain replacement also take years. LRT and MRT escalators another story.  How la.,Pahang,technology
@KimmoAthletica Right choice.  Apple Watch Ultra it just a normal apple watch with bigger battery tough casing and diving capability. Software totally same like normal Apple watch. Sport features Garmin far better,Pahang,technology
The Role of 5G in the Transition to a Digital and Green Economy in the Nordic and Baltic Countries: Analytic Report!  https://t.co/fOY5eP4xni  #nordic #baltic #5G #5g #report #technology https://t.co/pzMy53iQ4n,Pahang,technology
"~ And now, Meraque brings to you the next innovative invention.   Coming to you on 21st September 2023 at the Malaysia International Agriculture Technology Exhibition ??  #Meraque #AGMY #ReenergizeTheFuture",Pahang,technology
"�Agriculture Innovates Future�   Technology has changed the world the world for the better.   The wheel, the steam engine, the printing press, the telephone.   All these revolutionary technologies have transformed our world.   ~ https://t.co/8ahzrcljgk",Pahang,technology
Securities Commission Malaysia�s Digital Innovation Fund Backs 3 Fintech Firms  https://t.co/92ZgJu8g6l #fintech #wealthtech #Malaysia #innovation,Pahang,technology
Accelerating Customer-Centric Digital Transformation in Malaysian Banks  https://t.co/lhlca4xl9K  #fintech #Malaysia #digitaltransformation #innovation #banking @backbase @IDC,Pahang,technology
@zamirmohyedin Do you have any input on this China�s new nuclear ?? reactor technology https://t.co/6hjf10wr9F,Pahang,technology
Is the World Prepared for Central Bank Digital Currencies?   https://t.co/aSMf0lVPEE #fintech #blockchain #CBDC #centralbanking #banking #digitalcurrency,Pahang,technology
"Join in for Top In Tech EP35 Fostering Innovation: Building an Ecosystem for a Thriving Innovation-based Economy  Save the date: Wed, 6th Sept, 11.30am Venue: Rekascape, Cyberjaya RSVP here:   https://t.co/WZpgHJduuc  (Free Entry)      #TopInTech #KiniEvents #InnoEx2023 https://t.co/uFQTqNJNQk",Pahang,technology
@myTMgroup's US$122.6 million earnings are its highest quarterly earnings since the fourth quarter of 2011 when the company reported US$128.9 million in net profit #telecommunications #telco #earnings  https://t.co/BdGFq0A3dh,Pahang,technology
"Dove into the tokenized future with me? If you found this intriguing, drop a ?? or perhaps give me a follow. Every click counts in the digital age! ??????",Pahang,technology
"3/ Remember the Sango Coin? Introduced by the CAR in July 2022, it's a �national digital currency� enabling foreign investors to buy citizenship with crypto, held as Sango Coins collateral. Plus, there's an e-residency"" feature!""",Pahang,technology
InvestKL wishes everyone a Happy 66th National Day ???? May this year�s celebration be a show of strength and unity within our diversity as a country.  #TheHeartofARegionalHub #InvestKL #DigitalDiverseDynamic #Digital #Diverse #Dynamic #GreaterKL #KualaLumpur https://t.co/wgYJLeWrLN,Pahang,technology
"?? Dive into the world of design possibilities with generative AI. Come and explore cutting-edge technology fuels new product ideas, elevates user experiences, and empowers designers to conquer challenges and craft extraordinary results. RSVP here: https://t.co/vABC2xXLyz https://t.co/v40e2CNoKp",Pahang,technology
"@binary_x @tbero005  @baban_subh27  @Gendargaring  Since web3 games include digital resources, there is a possibility of duplication and redistribution of data. The main challenge is ensuring that all items or digital assets owned by players are authentic.   #BinaryXHackathon2023",Pahang,technology
Click here to see my digital art design https://t.co/7T0u7RnFVO,Pahang,technology
New E-Books and digital art at here now . Click my profile to see it or link. https://t.co/SACXbRjr54 https://t.co/C0LmGdTf5z,Pahang,technology
and aims to gain a bigger slice of the hearing healthcare market.    Read more: https://t.co/1Kbdkd5YQI  #TheHeartofARegionalHub #InvestKL #DigitalDiverseDynamic #Digital #Diverse #Dynamic #GreaterKL #KualaLumpur https://t.co/xr2AgBTqXp,Pahang,technology
"Denmark�s Demant Technology and Innovation Centre Malaysia, a leading hearing healthcare and audio technology group listed on Nasdaq Copenhagen, opened its first technology hub outside Europe in Kuala Lumpur (KL) to support the company�s growth journey",Pahang,technology
My Digital Personality Test  https://t.co/etYvc0zIJK https://t.co/0Djt9gGtFY,Pahang,technology
"?? Details ?? 7 September 2023 (Thursday) ? 11.30 am � 12.45 pm ?? RekaScape, Cyberjaya  ?Reserve your spot now to embark on a journey of exploration, inspiration, and insight into how innovation is shaping the landscape of the digital economy.",Pahang,technology
"Listen to the experts from @richardker, @mydigital_corp, @billplz and MY.NeuTrans to gain a comprehensive understanding of how innovation fuels the digital economy, from disruptive start-ups to established enterprises.",Pahang,technology
"In a world undergoing rapid digital transformation, this forum gathers visionaries, experts, and industry leaders to delve into the pivotal role of innovation in shaping the next wave of economic drivers.  @Twt_Cyberjaya @Sepang_tizen https://t.co/0CUrKKDmpD",Pahang,technology
"????Endless Opportunities: Tech mastery offers diverse careers, from coding to AI, fostering innovation and growth.  ????Innovation at Your Fingertips:Acquire tech skills to shape the future through app, web, and software development.",Pahang,technology
"Coding is shit, shit that i enjoy dealing with.",Perak,technology
"[HWASA] 'till the end of the world, I'll love me  HWASA Digital Single 'I Love My Body' 2023.09.06 (Wed) 6PM KST  #HWASA #?? #ILoveMyBody #230906_6pmKST https://t.co/QmryLcNoCU",Perak,technology
Check out the latest article in my newsletter: AI Winter is coming https://t.co/eg0ON4TsTn via @LinkedIn   #ArtificialInteligence #MachineLearning #technology,Perak,technology
"Worried about the safety of your online transactions? CompAsia MY prioritizes your security and privacy. Our website is equipped with state-of-the-art encryption technology, ensuring that your personal information remains protected at all times. https://t.co/1425grk1MS",Perak,technology
@dalevon_digital I�m ready for it!!!,Perak,technology
Mixels human is lewt. . . [Before in 2018-After in 2023] . . #illustration #ibisPaintX #Digital #digitalart #art #drawing #Fanart #mixels #jinky #mixelsfanart #lewt #sketch #sketchbook https://t.co/JRrjw9GGVK,Perak,technology
Check out my NEW digital product: https://t.co/6i41Qj63Ol https://t.co/ipZHVZtSSQ,Perak,technology
Check out Video Camera 4K Hd Automatic Focus Digital Zoom at 43% off! RM828.80 - RM956.20 only. Get it on Shopee now! https://t.co/Bk7CcTZ2ki #ShopeeMY https://t.co/HHmUw9eZ0d,Perak,technology
"We are participating in Thai Water Expo 2023 at the QSNCC from 30 August to 1 September 2023.  ??Visit us to get more interesting information about PVC-O pipes and fittings??made with state-of-the-art hot air based technology.  We are at Q61, Hall 3 ??. https://t.co/ksDNtaNfTv https://t.co/Xvsm3ZC67s",Perak,technology
"? available   canvas + box, acrylic frame, metal charm, digital goods  ? taken   badge set  ? set prices ? ? full set (RM360) ? acrylic photo frame set (RM219) ? badge set of 2/digital goods (RM57)  prices stated excl ???? domestic shipping (will be divided among joiners)",Perak,technology
@Keep_Wallet Thrilled about #KeepWallet's launch! The era of digital asset management just got a futuristic upgrade. ????,Perak,technology
"Unlock a world of knowledge with our exclusive collection of E-books and Digital Products. Click now to explore the endless possibilities! #ebooks #digitalproducts #knowledgeispower"" https://t.co/x9eFKzGH3D""",Perak,technology
"T�rkiye launches first domestically developed probe rocket, developed by the pioneering defense and technology contractor, Roketsan. https://t.co/E5UNNMKRAC https://t.co/CrxvwezKaj",Perak,technology
New E-books and Digital Product selling websites at here now!!! Click here to see it https://t.co/GU6aTkNdJu,Perak,technology
"While waiting for him to check with the airlines, we took a picture with this signpost to show you the 2 main languages spoken here in Mauritania (Arabic and French). Luckily, with modern technology (Google Translator), our communication with the locals is bearable. https://t.co/0y3opRL0cT",Perak,technology
NEW Digital Art at Pinterest. Click here to see it. https://t.co/7T0u7RnFVO,Perak,technology
FREE Digital Art GIVE AWAY!!!! Click here to see it more!! https://t.co/6wQW5Bvb2Y https://t.co/pY7WI92ySy,Perak,technology
Different colour for Devil Demon about background plaecs. . . [In 2022-2023 Page 5/5 the place room] . . . . #illustration #ibisPaintX #art #digitalart #digital #Original #originalart #darkdeception #Artists #drawing #draw https://t.co/uwOSO0iqHd,Perak,technology
China's efforts to dominate global education expand:  China and ASEAN countries form new alliance to boost BRI: 60 international institutions to cooperate in digital education https://t.co/JphgnSvlHT &amp  https://t.co/6bXM4PnAIq https://t.co/sqSVdcx99i,Perak,technology
