text,location,interest
"We are excited to announce that Beans Group becomes our first reseller in Malaysia! They will deliver e-business solutions based on our #opensource, API-driven #integration software to Malaysian enterprises. 📰 : https://t.co/nlLYrXcbO2 https://t.co/SJ5jqGCNJt",,technology
"There is no such thing as a perfect ATS-fit resume. You can't be sure how the recruiters set up the system. Btw, I have no data on the number of companies in Malaysia that are using the software. However, if you are applying to a big corporation, make your resume ATS-friendly.",,technology
Check out @CrystalTechKe which an ICT company which offers and end-end tech solutions! It’s incredible to see a tech company which provides an umbrella solution! We also grow by lifting others! Today Iqra (currently studying software engineering in Malaysia) secured an internship https://t.co/T0TuigFHL9,,technology
"If you are an English-speaking software engineer from Malaysia, you are in.   But that's already the case... 🤔  https://t.co/dpOs6piSym",,technology
Dollarbird (Eurystomus orientalis) A pair seen in the very early morning dim light &amp  mist Thank goodness for software to clean images #Perak #Malaysia @Avibase @orientbirdclub https://t.co/u6y3rlqSXv,,technology
JOB VACANCY in BAE Systems Applied Intelligence  Malaysia Sdn Bhd  Position : Graduate Product Implementation Engineer (IT Software). Location : Kuala Lumpur Requirements : Must possess at least bachelor degree in IT/computer science/engineering with cgpa 3.00,,technology
"Hooded Pitta (Pitta sordida cucullata) #Malaysia Trying new technique. Bird was imaged in very dark forest, dislike flashing birds. ISO 51,200, images very noisy. Used Affinity Photo software’s Stack feature, merged 4 high-ISO images. @affinitybyserif @Avibase @orientbirdclub https://t.co/OByXqD1Zg2",,technology
Inter IKEA and IKEA Supply Malaysia are partnering with Swisslog to build its largest regional distribution center in the Asia Pacific region. Read more about this exciting new project here! &gt &gt  https://t.co/gIncuS7lAa #Intralogistics #Software #Logistics https://t.co/Ov2RcWFw0m,,technology
JOB VACANCY in ABB Malaysia Sdn Bhd  Position : Service Engineer Location : Selangor Requirements: Bachelor Degree in software/IT engineering. Knowledge in C++/Java/web Applications. Good in software programming and logic calculations,,technology
I can't get enough of this photo of the elusive Rail-babbler I took during our Malaysia tour a couple years ago! With new editing software it's come out even nicer given the dark rainforest conditions. Why not join our Malaysia tour in June? #bellbirdtours https://t.co/xcEiDyXzo8 https://t.co/cscblE8bfu,,technology
Vacancy @ Sony EMSC (Malaysia) Sdn Bhd  Vacant positions:  1. E&amp E Hardware Design Engineer 2. Embedded Software Design Engineer 3. PCB (Footprint &amp  part symbol) Design Engineer 4. Eng. Information Solution Engineer  Send your CV to career.kl@ap.sony.com https://t.co/O4oKLcoGpv,,technology
Vacancy @ Huawei Technologies (Malaysia) Sdn Bhd  Calling for electrical/electronic/software engineering fresh graduates  Willing to travel to overseas guys✈️  Apply here: https://t.co/5LwloQOIow https://t.co/vf7ZZXyKR2,,technology
ZALORA Malaysia . 1. Software Engineer - Enterprise Technology 2. Senior SAP BASIS Consultant 3. Planning &amp  Controlling Manager 4. Manager - Regional Operational Excellence 5. SEO Content Writer - Ta... . Tarikh Tutup : 27 Jan 2020 . MORE INFO : https://t.co/tlIZff6VEn,,technology
"@Ashvaani_ash @asyilahsakinah Ambil course yang belajar programming. Bina startup culture di Malaysia.  The top 3 companies in the world are software companies. Amazon, Google and Facebook. We need more Malaysian tech companies.",,technology
"Top three services offered by Malaysian gig workers internationally are: 1) creative and multimedia, 2) writing and translation, and 3) software development technology. Read more about their nature of employment: https://t.co/IRaA9BB5lD  |  #gigworkers #informalsector #malaysia https://t.co/UPBvTYvwFR",,technology
"Banded Broadbill (Eurylaimus javanicus pallidus), juvenile or subadult #Perak #Malaysia Observe a number of Banded Broadbills today. One had immature plumage &amp  was self-feeding. As always birds seen in dark forest, no flash used (rescued with software) @Avibase @orientbirdclub https://t.co/WSJxcQCATf",,technology
Lembaga Jurutera Malaysia (BEM) . 1. Senior Officer (IT Software) N44 2. Administrative Officer (Publication) N41 3. Administrative Officer (Qualification) N41 . Tarikh Tutup : 28 Dis 2019 . MORE INFO : https://t.co/XgHGSzMlhq,,technology
Another positive additional to the Oil &amp  Gas software and consultancy ecosystem in Malaysia... this time coming from Norway! #CEGAL https://t.co/DFan6WF2Ju,,technology
"Distant images of the Asian Leopard Cat (Prionailurus bengalensis), rescued a little with software. 2nd experience in the wild with this feline. #Perak #Malaysia https://t.co/9ugYLIqC19",,technology
"Our research work on Teaching Software Process Models to Software Engineering Students: An Exploratory Study"" successfully presented at 26th Asia Pacific Software Engineering Conference (APSEC 2019) Putrajaya, Malaysia by Dr Ramesh (NIT Rourkela) Thanks to the organisers!!!""",,technology
"The Norwegian Business presence in Malaysia is increasing 👏Congratulations Cegal on opening an office in KL ! Glad to welcome a 🇳🇴 global provider of IT solutions, geoscience, software ++ for oil and gas in Malaysia @imokman @HakonHaugli @MITIMalaysia @InvestKL https://t.co/vsExuUr148",,technology
"Latest 10 Job in IT &amp  Software [December Intake] 📌Minimum Diploma 📌With or without experience (Fresh Grad is welcome) 📌RM2,000-RM8,000 📌Various state in Malaysia  RT &amp  comment your preferred location",,technology
@RamcoSystems wins the  #HRVOTYAwards in #Malaysia for fifth straight year. Ramco bagged the @Mag_HR Gold Award for Best #Payroll #Software &amp  Silver Award for Best Payroll #Outsourcing Partner https://t.co/gzhjZPoFMu,,technology
"Software Business Analyst needed at SDSD Location: Ota, Ogun  SDSD is a software devpt company with offices in UK, Greece, Bulgaria, Singapore, Malaysia, India, Vietnam &amp  Nigeria  REQ: BSc degree Must possess min 2 yrs exp in a Business Analyst position – for enterprise platforms",,technology
Developer job: Senior Software Engineer - #Golang at ZALORA SEA in #Singapore or #Malaysia 🇸🇬 #golangjobs #go #Singapore https://t.co/g373Iv0qLM,,technology
Meet @kudanai who has worked in the software industry for over 9 years. He’s also the lead Android developer for My Bump Media (Malaysia) &amp  @LottieFiles - another fast rising startup.   He is the Managing Partner at @_intellea &amp  will be mentoring teams at this year @swmaldives https://t.co/AiSay2TyDj,,technology
"Students from Vietnam, Malaysia, indonesia and Philippines learning about satellite data assimilation at #WCSSPSEA in Manila given by @sat_metman and Bob Tubbs from @MetOffice_Sci . Interest in @NWP_SAF and @Nowcasting_SAF software for their region. https://t.co/5xkyBpqdMQ",,technology
The now surging artificial intelligence has left us pondering whether AI is a force for good or a cause for concern.🤔⚡️  Share your personal experiences with AI tools - the times they've assisted or failed you. Leave a comment below to contribute to the intriguing discussion!… https://t.co/mXjKJjkkde,,technology
"Don't miss this informative discussion with Lensa IPT and MSU, as well as Prof Dato' Dr Md Gapar Md Johar, Senior VP for System Technology &amp  Innovation, on the most timely topic: Artificial Intelligence At University, live on RTM and FB Live Lensa IPT.  #MSUmalaysia @RTM_Malaysia https://t.co/vtMkGMa2jT",,technology
"1. Malaysia has been ranked 44ᵗʰ out of 62 countries in the Global Artificial Intelligence Index, with an overall score of 19.6 out of 100.  The US came in first with an overall score of 100 out of 100, while China came in second with 61.5, and Singapore is 3ʳᵈ with 50 points. https://t.co/caIrLxPVv0",,technology
"Yay, will present my research on BTS and Artificial Intelligence at the @btsconference in KL, Malaysia! Any Malaysian ARMY? 👀 Let's meet up! #BTSFesta2023 #2023BTSConference https://t.co/9Zp7q3LjXi",,technology
"🔥As 🇨🇳China and Malaysia ANNOUNCE the possibility of INTEGRATING #blockchain  technology and ARTIFICIAL INTELLIGENCE in their COUNTRIES 😱, WE at Moon Mag bring you 5 #Crypto projects focused on #AI  that you should keep an eye on this 2023 👇👇 https://t.co/pRQqljyrbW https://t.co/Jo2H5DBJze",,technology
"Blockchain developers from Malaysia will be working with Chinese colleagues to utilize artificial intelligence in foreign trade. The collaboration, which is part of a China-led international research program, aims to speed up cross-border transactions.  https://t.co/dHK4dKk9XU",,technology
"Managed to bounce ideas with @sikkut, expert on Digital Government &amp  Artificial Intelligence Strategy from Digital Nation. It was a fruitful discussion with a number of avenues of cooperation being discussed &amp  possibly being looked into.  #Malaysia #Estonia #ASEAN #digitalisation https://t.co/GtMnJXtRbV",,technology
"Postdoctoral Position at Centre for Law and Technology, Multimedia University, Malaysia  I am looking for a postdoctoral candidate with a background in Artificial Intelligence (AI), particularly in Large Language Models (LLM), who is interested in spending a year with us to work",,technology
"@WallStreetSilv I was a consultant for Malaysia's National Artificial Intelligence Roadmap. Can you site one clear operational example of computer intelligence""? I am not referring to brute computational power (even our cheap calculators have that) but novel-type intelligence.""",,technology
"[Branded Content] Currently, Malaysia and Australia are collaborating in many areas of industries such as Digital Economy, Cybersecurity, Artificial Intelligence and many future industries that will be responsible for the economic growth. https://t.co/BHcF7NPI8T",,technology
"Hey artificial intelligence, how do we improve the filmmaking industry in Malaysia?   -FA https://t.co/EoHsqWU5p1",,technology
The world is moving towards AI. Artificial Intelligence  Malaysia too is moving towards AI.  Anwar Ibrahim.,,technology
The central bank of Malaysia is using artificial intelligence to ensure the tone of its letters to banks remains consistent https://t.co/q3HppnpJb6,,technology
"[MALAYSIA FUTURESKILLS INDUSTRY TALENTS (MyFIT)]  MyFIT by Robopreneur Sdn Bhd is an industry-driven program with objective to train our local talents with the skills and knowledge in Robotics, Automation, IoT, and Artificial Intelligence. https://t.co/3VyaZv9T2H",,technology
"Both sides agreed to implement outcomes from the first meeting of high-level committee on #China-#Malaysia coop, expand coop in fighting #COVID19 pandemic, digital telecommunications, artificial intelligence, big data, cloud computing, new energy &amp  environment protection. https://t.co/0cOuQ2LD0J",,technology
"Proud of #Bahraini inventor Ebrahim Al Mutawa for receiving a gold medal at the International Exhibition of Inventions, #Innovations, &amp  #Technology #ITEX_2022 in #Malaysia for using artificial intelligence #AI in an automatic #solar panel cleaning system.  https://t.co/vZ0eg4eyPF",,technology
"#Huawei and UniMAP in Malaysia have partnered to build its ICT talent ecosystem in key learning areas of Artificial Intelligence, Storage, Routing &amp  Switching, WLAN, #5G, IoT, Data Centre, Data Centre Facilities &amp  Cloud Computing. #HuaweiFacts",,technology
"1. Universiti Teknologi Malaysia is developing a Covid-19 Screening and Monitoring Mobile Device (i-Breath), which tests for Covid-19 using respiratory patterns and artificial intelligence.  It is expected to be commercialised and marketed by the end of next year. https://t.co/AL09FJAGr5",,technology
"4. Serba Dinamik Artificial Intelligence Team (SDAI) and the Artificial Intelligence Society Malaysia (ARTIS) had tested the app since last year.  SDAI and ARTIS also ran up a dataset of 25,000 cough sample sounds in June 2020.",,technology
Experience new environment with Intel Malaysia. Please let me know if you're interested. Spread the word~  Explore your career tracks: - Software - Artificial Intelligence - Information Technology - Manufacturing - SoC Design - Sales and Marketing - Business - Graphics - Hardware,,technology
Want to know more about integrating Virtual Reality (VR) and Artificial Intelligence (AI) into your teaching? Join our webinar series 'Saturday Tech-Talk' with @joedale and @Gumawang_jati tomorrow.    📆 Sat 23 October   ⏲️ 17:00-18:00 Malaysia time  ➡️ https://t.co/EPh5wnvo5H,,technology
Enjoyed speaking to the Center For Artificial Intelligence Technology (National University of Malaysia) earlier today about the potential impact of AI on social media.  #phdchat #nodexl https://t.co/fxRD07M34H,,technology
"A manuscript on prediction of cardiorespiratory hospitalization based on air pollution in Klang Valley, Malaysia using artificial intelligence (AI) and machine learning (ML) techniques.  https://t.co/TAywR3jVTE  #Kualalumpur #Klangvalley #ArtificialIntelligence",,technology
Malaysia pasca 2020:  Internet of Things (IoT): ❌ Scheme of Thins (SoT): ✔️  Artificial Intelligence (AI):❌ Anwar Ibrahim (AI):❌ Anjing Itu (AI):✔️,,technology
"What is HIDE, the government’s new AI-assisted Covid-19 early warning system? #Malaysia #startup #Asia #Government #COVID19 #pandemic #Artificial_Intelligence #VIKEZ #ML #BigDataAnalytics #tech #IoT #PublicHealth #business #health   Link: https://t.co/wdaZxv1Q3v https://t.co/rIakMjL1Zd",,technology
"If there’s anything Artificial Intelligence can’t fix it’s love and kindness, and that’s what lacking in the world. As technology advances, businesses should be build with a social cause.",,technology
"Okay let’s start. Ask me anything you want to know about Coding, Artificial Intelligence, IR4.0, Data Analytics ...",,technology
"@imfsea_aruna We're supposed to trust the research of something called Kuala Lumpur school of artificial intelligence""?! No sample size, no methodology!  No website, only a FB page with the last update in 10/2020, the time incidentally of this ""research""! Nonsense  #Malaysia""",,technology
"SRKay from India came to invest in Malaysia in 2019 and to date, 90% of their workforce are local talents who have the expertise on advanced technology stacks including design, cloud and artificial intelligence. #InvestorsStandByMalaysia #FDI #MalaysiaIndia https://t.co/paazRRJN8Q",,technology
Women make up 35% of the technology workforce in Malaysia and #MYMDEC is leading the way in promoting women in tech by introducing its all-women team in its newly-formed Data Science &amp  Artificial Intelligence (AI) unit. Read more at https://t.co/P9rQd9Uv0e.  #ChoosetoChallenge https://t.co/MKhCfpJYvV,,technology
"Shines in an Artificial Intelligence Competition, UTM Snatched All Top 3 in University Open Virtual Hackathon (West Malaysia) 2020 - https://t.co/jLa6743ds4 https://t.co/wVJ1uynZD8",,technology
We have always been more than proud to have Aerodyne Group as a part of the Cyberjaya ecosystem.  They are one of Malaysia’s homegrown artificial intelligence-driven drone service provider that plays a huge contribution here in Cyberjaya when it comes to the #SmartMobility. https://t.co/RyS5hdC81L,,technology
How pizza hut change the game   2 hari lepas pizza hut launch dia punya ordering system menggunakan WhatsApp untuk branch di seluruh Malaysia   The next breakthrough could be conversational commerce   Artificial intelligence will make business efficienct and we ahead on this https://t.co/n6uZsdw54H,,technology
"Dhiraagu, in partnership with TM Research &amp  Development (TM R&amp D), the innovation arm of Telekom Malaysia Berhad (TM), has introduced their Artificial Intelligence-Powered Thermal Mass Screening Solution. @Dhiraagu  https://t.co/r7uql5jUmO",,technology
Which institute develops Artificial Intelligence based tool to detect #Covid19? - #IITGandhinagar  The virtual #APEC meeting 2020 is being hosted by? - #Malaysia  Who appoints as new envoy of India to #UN bodies? - #IndraManiPandey  Who quits as #ICC Chairman? - #ShashankManohar,,technology
An artificial intelligence prediction of Covid19  on the last few months and to when it is possibly to end.  Malaysia - 8 July 2020 https://t.co/mtCbro1B2j,,technology
"#Huawei contributed four solutions to Ministry of Health, Malaysia @KKMPutrajaya, including video conferencing, wireless network coverage, artificial intelligence (AI) and smartphones to assist in the nation’s attempts to combat the spread of #Covid19. https://t.co/JAVFiHHx6b",,technology
Vacancy: Master or Phd student. Area: Artificial Intelligence. Sub area: Autism. RA salary: RM1800 Location: School of biomedical Engineering and Health Sciences UTM Johor Bahru Urgent.   ps: AI field yang tengah naik di Malaysia. Even signal processing pun dah tak ada market.,,technology
"Minit 2:15  Tun M: It is important they learn Science and Maths in English because every day we are coming up with new words coined in English. For example, 'Artificial Intelligence'. In Bahasa Malaysia is what?  Semua orang: Kecerdasan Buatan. — 🤣🤣🤣🤣",,technology
Today's international destination for The Complete Guide to Artificial Intelligence for Kids: Malaysia https://t.co/wXII8lG7l2,,technology
"Courts in Kota Kinabalu will be the first in the country to use data analysis by artificial intelligence to decide on sentences, Minister in the Prime Minister's Department said. Since May 2018, Malaysia has been running on a Cabinet that has artificial or no intelligence at all. https://t.co/iO1JNpoFnP",,technology
Congratulations Oppstar Technology for achieving a significant milestone -  Tape Out of Malaysia's  First Artificial Intelligence (AI) IC Chip! #MalaysiaBoleh #DesignInMalaysia #Industry4WRD #AI #SmartChip @MITIMalaysia @chedetofficial @DarellLeiking @imokman https://t.co/RtSIRipFQs,,technology
Congratulations Oppstar Technology for achieving a significant milestone -  Tape Out of Malaysia's  First Artificial Intelligence (AI) IC Chip!  #MalaysiaBoleh #DesignInMalaysia #Industry4WRD #AI #SmartChip,,technology
His Majesty the King of Malaysia SPB Yang di-Pertuan Agong Sultan Abdullah was given a briefing on the application of Artificial Intelligence (AI) at Abu Dhabi National Oil Company ~ADNOC https://t.co/t07emwrDym,,technology
The King of Malaysia has been briefed on the Mohamed bin Zayed University of Artificial Intelligence in Abu Dhabi https://t.co/2jIxdg5oMy,,technology
"We were honored to welcome His Majesty, the King of Malaysia to #ADNOC today where he met #UAE Minister of State &amp  ADNOC Group CEO, #DrSultanAlJaber. His Majesty was briefed on how artificial intelligence (AI) is helping to create oil &amp  gas solutions for tomorrow. https://t.co/k9yvmX7E4q",,technology
I VOTE A.I.  as Malaysia's next president. Artificial Intelligence. And Android as Prime Minister. Sick of Humans -ar,,technology
"As part of the World Technology Universities Network partnership, this week, I am visiting the Universiti Teknologi Malaysia. We are discussing collaborative learning, teaching and research provisions in Applied Artificial Intelligence. #AI #ArtificialIntelligence  @utm_my https://t.co/3tPqI5q2Co",,technology
"We speak about Industry 4.0, the rise of artificial intelligence, big data and flying cars. Yet, some sports associations in Malaysia don't exist online.",,technology
"Looking forward to giving a public lecture to the students and staff of Universiti Teknologi Malaysia on Tuesday 12th November 2019, on “The Rise of Artificial Intelligence - Human vs Machine. #AI #ArtificialIntelligence @utm_my""",,technology
"In a new master's degree program backed by MIT and Malaysia's Bank Negara, central bankers can take courses in cryptocurrencies, big data, and artificial intelligence. https://t.co/fng66HBu6F",,technology
"PEN Malaysia is only three days old but we had our first event with New Naratif at the Cooler Lumpur festival at Curation and Representation: A democracy classroom, with the topic Algorithms, Artificial Intelligence... https://t.co/76NSgCdN2Z",,technology
@M_YousafAhmad excellent lecture on 1st JoPPP conference in Malaysia talking about artificial intelligence in healthcare #jopppconference2019 https://t.co/5ZZalSzDlr,,technology
"@sitikasim @KMurthychettiar Really this Minister. Of all things he can do like promote to use of English in science and mathematics. Artificial intelligence, he brings this on? How is Malaysia going to be top again? What's he thinking?",,technology
"Malaysia would welcome strategic collaborations with China, especially in robotics and artificial intelligence to spur the growth of Malaysia’s manufacturing sector in the era of the Industrial Revolution 4.0, @drwanazizah #RoundtableMeetingWithInvestors #organisedbyMIDA https://t.co/vspzKs7ZJA",,technology
"This Malaysia-headquartered artificial intelligence (AI)-driven startup helps students, young professionals and mothers looking for flexible jobs to earn extra income or additional working experience.   https://t.co/LL0jtwVmZ3 #ArtificialIntelligence #workingwomen #flexiblejobs",,technology
"Malaysia and Pakistan reaffirmed the desire to promote bilateral cooperation in the economic arena as well as enhancement of bilateral trade. They also discussed cooperation in the fields of defence production, robotics and artificial intelligence. #Pakistan #EmergingPakistan https://t.co/CWySwvY88o",,technology
[#CTO #DL #Driverless #Ml #EduTech #GovTech #HealthTech] Malaysia to get its first #AI park Malaysia is gearing up for the artificial intelligence (#AI) race with a $1bn #AI park to be set up by a trio of ... @SwissCognitive - The Global AI Hub https://t.co/dpFo5CSsOX,,technology
Domino’s Pizza Malaysia &amp  Singapore enters strategic partnership with DLT-powered artificial intelligence firm SingularityNET https://t.co/PPiX0GTfVY,,technology
"@firdyfire @my_malaysia @chedetofficial Some meetings were with Bosnian delegation as they are my alumnus, some are meeting with industry experts in Artificial Intelligence, Block Chain etc with @anwaribrahim !",,technology
"Malaysia to get its first #AI park [#CTO #DL #Driverless #Ml #EduTech #GovTech #HealthTech] Malaysia is gearing up for the artificial intelligence (#AI) race with a $1bn #AI park to be set up by ... THE independent"" Global AI Hub #CognitiveAmbassador https://t.co/spco4Nt8eH""",,technology
Malaysia to get its first artificial intelligence park https://t.co/hhmiBaY4Fb https://t.co/vp1XevPiEX,,technology
"With Malaysia's level of readiness for AI adoption, there's work to be done to accelerate our nation's AI journey.  A National Artificial Intelligence (AI) Framework is underway and is expected to be completed by year-end. Learn more here.  https://t.co/sLLS9DTel2",,technology
Artificial Intelligence to nearly double the rate of innovation in Malaysia https://t.co/GB6ctjIzr5 #AI #Asean,,technology
"Mimos Bhd, an agency under MITI, together with Microsoft have jointly established an applied artificial intelligence (AI) centre in Malaysia, known as Centre of AI for Future Industry (CAIFI).  In an event at... https://t.co/hy4HiRrsZR",,technology
"Our Microsoft MVP, Phua Chiu Kang speaks about Artificial Intelligence + Machine Learning Create the Next Generation of Applications with the #devattendees of #MSInnovationSummit #Malaysia https://t.co/8irIFsodB3",,technology
"Today, as part of our HerSTEMStory series, we are celebrating Sundus Abrar. Sundus is an iOS developer, a mentor and a student of Artificial Intelligence at University of Malaya, Malaysia and here is her story in her own words. https://t.co/DuzqrJXbKL",,technology
"If Malaysia wanted to progress forward we need to work more on Artificial intelligence,big data,machine learning,robotics,IOT and smart manufacturing. This is a very important thing in 15 years to come.",,technology
Great to speak about artificial intelligence to a fantastic audience at Prudential Malaysia’s 2019 kick-off event in beautiful Genting. Many thanks to CEO Leong Hin Gan for the invitation. #AI #insuretech https://t.co/KhIP872npI,,technology
"Malaysia's 1st PocketQube is now ready for launch!   🌌🐜 SpaceANT-D is a tiny 'Rubiks cube-sized' IoT satellite by SpaceIn, flying on our next SpaceX launch in Q4 2023.  Learn more about the upcoming mission &amp  SpaceIn's IoT constellation plans here ▶️ https://t.co/iHTqXtFPp3 https://t.co/wHP4ngkj1V",,technology
"CALL FOR PAPERS          1st International Workshop on Unconventional IoT Applications (Un-IoT 2023),              Co-Located IEEE Global Communications (GLOBECOM) 2023 conference                         December 4-8, 2023 - Kuala Lumpur, Malaysia https://t.co/hMyztyfU3I",,technology
We're thrilled to announce SpaceIn as a rideshare customer on our upcoming SpaceX flight in Q4 2023▶️https://t.co/V6QjzTyDhq  Together we'll be flying 'SpaceANT-D' - a 1p Internet of Things (IoT) tech demo mission and Malaysia's very 1st PocketQube to be deployed on-orbit 🇲🇾🛰️ https://t.co/d3qmZjpCJC,,technology
"New Supernova Detected 🌌 @saifsms91 joins us from Kuala Lumpur, Malaysia 🇲🇾 They are a rock-star Test Lead specializing in API, Mobile, Automation, and IoT testing, contributing to the success of top-rated apps globally. Congrats &amp  welcome to the team! 🌠 https://t.co/VZAjFIabfJ https://t.co/LLgmrtOuUV",,technology
"H.E. Ambassador Dato’ Chitra Devi Ramiah held a discussion with Mr Adam Brozek from EY Poland (Ernst &amp  Young) regarding the potential collaboration and investment opportunity in Malaysia, especially in the Information Technology and Internet of Things (IoT) sectors, 15 March 2023 https://t.co/AuFxLqRfo0",,technology
What future industries can Malaysia excel in?  Robotics? Cyber security? Big data and all that stuff? Connected devices as per  IoT? Modern Farming?,,technology
"Beyond the hype, here's how 5G will herald a new era of innovative growth for Malaysia https://t.co/VYh2x4h5il #iot",,technology
Inside incredible plan for floating ‘Lilypad’ city of the future with #SelfDrivingCars &amp  pilotless helicopters  https://t.co/8T3oLxNMAG #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Malaysia #Travel #tech #technology #Mobility https://t.co/roya85lasj,,technology
"@linseymarr @citlanx Here in Malaysia we have started monitoring CO2 in hospitals using IoT devices, connected to the cloud via 2G cellular network. Hospital engineering and management is notified via email when levels exceed thresholds.",,technology
"Since 2015, we’ve worked with local partners on #IoT solutions that conserve mangrove ecosystems in the Philippines and Malaysia. Since then, the coastal areas have transformed from a barren field to a lush wall of green #mangrove trees 🌳✨ https://t.co/EpUz7zvPpC",,technology
"https://t.co/nsgLyj2qbf  Great fit for: 📈 a cryptocurrency business 😋 a Food and Beverage business 🌐 an Internet of Things Brand  Soto mie, Soto mi, or Mee soto is a spicy Indonesian noodle soup dish commonly found in Indonesia, Malaysia, &amp  Singapore. #Food #Brand #Crypto #IOT https://t.co/d47WRyJGYm",,technology
"KL, Malaysia -5G #Cloud #Gaming Driving Revenue Growth for SPs For detailed #video presentation, Click #SUBSCRIBE button for free https://t.co/MQ4ilUQICw… #cloud #Microsoft #Spectrum #Azure #xiaomi #ORAN #Ran #RIC #ML #UK #Indonesia  #Malaysia #Monetization  #Telecom #IoT https://t.co/M8XVYk1avL",,technology
ACREL Power IoT EMS Cloud Platform ● Substation ● Building ● Telecommunication base station ● Industrial energy consumption ● Operation and maintenance of power ● Free trial  https://t.co/ThOQEfFyAm  #cloud #energy #building #power #iot #maintenance https://t.co/MBrkVAsS3D,,technology
Xiaomi Malaysia introduces a couple of IoT which are available from 1st Sept.  Xiaomi Smart Doorbell 3 - RM359 (Free Mi Motion Night Light) Xiaomi Smart Pet Food Feeder - RM459 (Free Mi 360 camera) Xiaomi Smart Pet Fountain - RM239  https://t.co/KDrr836wdt https://t.co/phOwG7Wqof,,technology
"Never doubt that a small group of thoughtful, committed citizens can change the world Global 5G Community via Global 5G Evolution. https://t.co/0vgeiDsCBJ  #cloud #ORAN #Ran #RIC #5G #Indonesia  #Malaysia #Monetization #Green #Telecom #IoT #Industrial #privatenetworks #private5G https://t.co/JA7gXAe2wl",,technology
Latest #Coding News   Coding literacy for kids: Algorithmics Malaysia aims to equip children of all ages with coding skills - Malay Mail https://t.co/8Hnv3qT97C  #100DaysofCode #Programming #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #…,,technology
"[MALAYSIA FUTURESKILLS INDUSTRY TALENTS (MyFIT)]  MyFIT by Robopreneur Sdn Bhd is an industry-driven program with objective to train our local talents with the skills and knowledge in Robotics, Automation, IoT, and Artificial Intelligence. https://t.co/3VyaZv9T2H",,technology
"Earlier this month, our Senior Product Designer has been fitting VTX Sensors in harsh jungle conditions in Malaysia.  The deployment allows us to better understand how to design and deploy a sustainable IoT network in a remote forestry environment.  How cool right?📷⬇ https://t.co/hmWrCWwalX",,technology
https://t.co/dsPjENY7Ir 'Ava Security will partner with Sektor to distribute its cloud-native video security solution throughout Malaysia.' #cloud #iot #cctv #videosurveillance #managementsystems #automation #vsaas #vsaas #sen #sennews https://t.co/zgHG4QC7ro,,technology
"Use IoT and AI to improve food security in Malaysia, says Dr Adham https://t.co/gCHWGaOhyj #IoT #IIoT #IoTPL #IoTCL  #IoTCommunity #IntrernetOfThings #5G  #SmartThings #InternetOfEverything #Industry40 #SmartCity #DigitalCity @IoTCommunity @IoTChannel https://t.co/hoNp4UnLxS",,technology
"[VIDEO] Congratulations on the official opening of 25 Startups, Malaysia’s first incubator specialising in Blockchain and IoT Technology.   @kkmm_gov   #IoT #KeluargaMalaysia  #TokDiPadangBesar https://t.co/5AfZczft2z",,technology
"Congratulations on the official opening of 25 Startups, Malaysia’s first incubator specialising in Blockchain and IoT Technology.   @kkmm_gov   #IoT #KeluargaMalaysia  #TokDiPadangBesar https://t.co/J3jEkrN3sM",,technology
"On #WorldTelecomDay, explore how we have been employing #IoT and mobile connectivity to help create healthier mangrove 🌿ecosystems in Malaysia 🇲🇾  Know more 👇 https://t.co/k0qLo45Adm https://t.co/6XZNQlmgbg",,technology
"Since 2015, we have been employing #IoT and mobile connectivity to help create healthier mangrove 🌿ecosystems in Malaysia 🇲🇾  On #EarthDay2022 explore how we continue to work towards a more sustainable future    Know more 👇 https://t.co/k0qLo45Adm https://t.co/IhODcrIHvo",,technology
Finally.... 611 units of Nebra Indoor that we have been waiting for almost a whole year. 😅🤲🏼  #Helium #ThePeoplesNetwork #HNT #Nebra #IoT #LoRaWAN #Malaysia #Malaysianminer  #betterlatethannever https://t.co/CGpYLKlUuG,,technology
Join the first  international conference of The Academy of Tropical Agricultural Sciences Association in Malaysia!🇲🇾🌱  #agriculture #iot #ai #farming #agtech   https://t.co/Ol82FsOq8U,,technology
"#Huawei and UniMAP in Malaysia have partnered to build its ICT talent ecosystem in key learning areas of Artificial Intelligence, Storage, Routing &amp  Switching, WLAN, #5G, IoT, Data Centre, Data Centre Facilities &amp  Cloud Computing. #HuaweiFacts",,technology
"Of course, we have to wait for the actual pricing for end user’s 5G services to be revealed by telcos.  I’m viewing this development positively + look forward to actually experience Malaysia’s 5G including all those Internet Of Things (IOT) people are talking about https://t.co/HpX6JLCM7G",,technology
"Announcing our first webinar,  Healthcare and IoT Solutions in Times of Covid-19"", which will be held via Zoom on 22nd November 2021. Industry and academia experts from Japan and Malaysia deliberate on human tracking and human movement. Register now at https://t.co/9jvNi9DXiV. https://t.co/R5Zo7JmGB2""",,technology
"The #NewColomboPlan will help 2020 Scholar and @UTSEngage student, Connor Boughton, to learn how 🇲🇾 Malaysia’s smart cities are incorporating new technologies such as #IoT, #BigData, #MachineLearning and #ArtificialIntelligence: Read more: https://t.co/paRj8hjdfm https://t.co/CRt0AC9y7t",,technology
